dbo	Виды_ГСМ	ID_Страна	dbo	Страна	ID	FK_Виды_ГСМ_Страна
dbo	Груз_Даты_План_Факт	ID_Груз	dbo	Контейнер	ID	FK_Груз_Даты_План_Факт_Контейнер
dbo	Груз_Даты_План_Факт	ID_КонтрольныеДаты	dbo	КонтрольныеДаты	ID	FK_Груз_Даты_План_Факт_КонтрольныеДаты
dbo	Груз_Даты_План_Факт	ID_МОГ_Отпр	dbo	Место_обработки_грузов	ID	FK_Груз_Даты_План_Факт_Место_обработки_грузов
dbo	Груз_Даты_План_Факт	ID_МОГ_ТО	dbo	Место_обработки_грузов	ID	FK_Груз_Даты_План_Факт_Место_обработки_грузов1
dbo	Груз_Даты_План_Факт	ID_НП_Отпр	dbo	НаселенныйПункт	ID	FK_Груз_Даты_План_Факт_НаселенныйПункт
dbo	Груз_Даты_План_Факт	ID_НП_ТО	dbo	НаселенныйПункт	ID	FK_Груз_Даты_План_Факт_НаселенныйПункт1
dbo	Груз_Даты_План_Факт	ID_Разнарядка	dbo	Запрос_План	ID	FK_Груз_Даты_План_Факт_Запрос_План
dbo	Груз_Запрос_Клиента	ID_Груз	dbo	Контейнер	ID	FK_Груз_Запрос_Клиента_Контейнер
dbo	Груз_Запрос_Клиента	ID_Запрос	dbo	Запрос_Клиента	ID	FK_Груз_Запрос_Клиента_Запрос_Клиента
dbo	Груз_ЗаявкаНаГруз	ID_Груз	dbo	Контейнер	ID	FK_Груз_ЗаявкаНаГруз_Контейнер
dbo	Груз_ЗаявкаНаГруз	ID_ЗаявкаНаГруз	dbo	Заявка_По_Грузам	ID	FK_Груз_ЗаявкаНаГруз_Заявка_По_Грузам
dbo	Груз_Инвойс	ID_Груз	dbo	Контейнер	ID	FK_Груз_Инвойс_Контейнер
dbo	Груз_Инвойс	ID_Инвойс	dbo	Инвойс	ID	FK_Груз_Инвойс_Инвойс
dbo	Груз_Проблема	ID_Груз	dbo	Контейнер	ID	FK_Груз_Проблема_Контейнер
dbo	Груз_Проблема	ID_ТипПроблемы	dbo	Тип_Проблемы	ID	FK_Груз_Проблема_Тип_Проблемы
dbo	Груз_Релиз	ID_Груз	dbo	Контейнер	ID	FK_Груз_Релиз_Контейнер
dbo	Груз_Релиз	ID_Релиз	dbo	Релиз	ID	FK_Груз_Релиз_Релиз
dbo	Груз_Товар	ID_Pack	dbo	Упаковка	ID	FK_Груз_Товар_Упаковка
dbo	Груз_Товар	ID_Pack0	dbo	Упаковка	ID	FK_Груз_Товар_Упаковка2
dbo	Груз_Товар	ID_Pack2	dbo	Упаковка	ID	FK_Груз_Товар_Упаковка1
dbo	Груз_Товар	ID_Груз	dbo	Контейнер	ID	FK_Груз_Товар_Контейнер
dbo	Груз_Товар	ID_МестоНазначения	dbo	Место_обработки_грузов	ID	FK_Груз_Товар_Место_обработки_грузов
dbo	Груз_Товар	ID_Отгрузка	dbo	Отгрузка	ID	FK_Груз_Товар_Отгрузка
dbo	Груз_Товар	ID_Товар	dbo	Товар	ID	FK_Груз_Товар_Товар
dbo	Груз_Упаковочный	ID_Груз	dbo	Контейнер	ID	FK_Груз_Упаковочный_Контейнер
dbo	Груз_Упаковочный	ID_Упаковочный	dbo	Упаковочный_Лист	ID	FK_Груз_Упаковочный_Упаковочный_Лист
dbo	Грузы_Суммы_ГТД	ID_ГТД	dbo	Декларация	ID	FK_Грузы_Суммы_ГТД_Декларация
dbo	ГТД_Груз	ID_Валюта	dbo	Валюта	KOD	FK_ГТД_Груз_Валюта
dbo	ГТД_Груз	ID_ГТД	dbo	Декларация	ID	FK_ГТД_Груз_Декларация
dbo	ГТД_Груз	ID_ЕдИзм	dbo	Единица_Измерения	ID	FK_ГТД_Груз_Единица_Измерения
dbo	ГТД_Груз	ID_Изготовитель	dbo	Контрагент	ID	FK_ГТД_Груз_Контрагент
dbo	ГТД_Груз	ID_МОС	dbo	МетодОпределенияТамСтоимости	ID	FK_ГТД_Груз_МетодОпределенияТамСтоимости
dbo	ГТД_Груз	ID_НаименованиеГруза	dbo	НаименованиеГруза	ID	FK_ГТД_Груз_НаименованиеГруза
dbo	ГТД_Груз	ID_ПКТС	dbo	ПризнакКоррТамСтоимости	ID	FK_ГТД_Груз_ПризнакКоррТамСтоимости
dbo	ГТД_Груз	ID_СтранаИзготовитель	dbo	Страна	ID	FK_ГТД_Груз_Страна
dbo	ГТД_Груз	ID_ТипУпаковки	dbo	Тип_Упаковки_контейнера	ID	FK_ГТД_Груз_Тип_Упаковки_контейнера
dbo	ГТД_Груз_Товар	ID_ГТД_Груз	dbo	ГТД_Груз	ID	FK_ГТД_Груз_Товар_ГТД_Груз
dbo	ГТД_Контейнеры	ID_ГТД	dbo	Декларация	ID	FK_ГТД_Контейнеры_Декларация
dbo	ГТД_Контейнеры	ID_Тип	dbo	Тип_Контейнера	ID	FK_ГТД_Контейнеры_Тип_Контейнера
dbo	ГТД_МерыКонтроля	ID_ГТД	dbo	Декларация	ID	FK_ГТД_МерыКонтроля_Декларация
dbo	ГТД_МерыКонтроля	ID_МераКонтроля	dbo	МераКонтроля	ID	FK_ГТД_МерыКонтроля_МераКонтроля
dbo	Декларация	CurEditUserID	dbo	Персона	ID	FK_Декларация_Персона1
dbo	Декларация	CurUserID	dbo	Персона	ID	FK_Декларация_Персона
dbo	Декларация	ID_БГ	dbo	БГ	ID	FK_Декларация_БГ
dbo	Декларация	ID_Брокер	dbo	Контрагент	ID	FK_Декларация_Контрагент1
dbo	Декларация	ID_Выпускающий	dbo	Персона	ID	FK_Декларация_Персона6
dbo	Декларация	ID_Грузоотправитель	dbo	Контрагент	ID	FK_Декларация_Контрагент4
dbo	Декларация	ID_Декларант	dbo	Персона	ID	FK_Декларация_Персона5
dbo	Декларация	ID_ИнспекторВыпуск	dbo	Персона	ID	FK_Декларация_Персона3
dbo	Декларация	ID_ИнспекторПодача	dbo	Персона	ID	FK_Декларация_Персона2
dbo	Декларация	ID_ИП	dbo	Платеж	ID	FK_Декларация_Платеж
dbo	Декларация	ID_КлиентВСистеме	dbo	Контрагент	ID	FK_Декларация_Контрагент
dbo	Декларация	ID_Код_Инкотермс	dbo	Код_Инкотермс	ID	FK_Декларация_Код_Инкотермс
dbo	Декларация	ID_Контракт	dbo	Документ	ID	FK_Декларация_Документ
dbo	Декларация	ID_НасПункт	dbo	НаселенныйПункт	ID	FK_Декларация_НаселенныйПункт
dbo	Декларация	ID_ОрганВъездаВыезда	dbo	Место_обработки_грузов	ID	FK_Декларация_Место_обработки_грузов1
dbo	Декларация	ID_ПодписывающийДекларант	dbo	Персона	ID	FK_Декларация_Персона4
dbo	Декларация	ID_Получатель	dbo	Контрагент	ID	FK_Декларация_Контрагент3
dbo	Декларация	ID_Поставщик	dbo	Контрагент	ID	FK_Декларация_Контрагент2
dbo	Декларация	ID_Статус	dbo	Статус_исполнения_документа	ID	FK_Декларация_Статус_исполнения_документа
dbo	Декларация	ID_СтатусВыгрузки	dbo	Статус_Выгрузки_ДТ	ID	FK_Декларация_Декларация
dbo	Декларация	ID_Таможня	dbo	Место_обработки_грузов	ID	FK_Декларация_Место_обработки_грузов
dbo	Декларация	ID_ТипДТ	dbo	Тип_ДТ	ID	FK_Декларация_Тип_ДТ
dbo	Декларация	ID_ТоргующаяСтрана	dbo	Страна	ID	FK_Декларация_Страна
dbo	Декларация_ДопПоля	ID_ДТ	dbo	Декларация	ID	FK_Декларация_ДопПоля_Декларация
dbo	Декларация_Контейнер	ID_Декларация	dbo	Декларация	ID	FK_Декларация_Контейнер_Декларация
dbo	Декларация_Контейнер	ID_Контейнер	dbo	Контейнер	ID	FK_Декларация_Контейнер_Контейнер
dbo	Декларация_Суммы	ID_Декларация	dbo	Декларация	ID	FK_Декларация_Суммы_Декларация
dbo	Декларация_Суммы	KOD	dbo	Валюта	KOD	FK_Декларация_Суммы_Валюта
dbo	Документ	ID_Банк	dbo	Банк	ID	FK_Документ_Банк
dbo	Документ	ID_Валюта	dbo	Валюта	KOD	FK_Документ_Валюта
dbo	Документ	ID_График_Оплаты	dbo	График_оплаты_счетов	ID	FK_Документ_График_оплаты_счетов
dbo	Документ	ID_ЖД_Накладная	dbo	ЖД_Накладная	ID	FK_Документ_ЖД_Накладная
dbo	Документ	ID_Контрагент	dbo	Контрагент	ID	FK_Документ_Контрагент
dbo	Документ	ID_Ответственный	dbo	Персона	ID	FK_Документ_Персона2
dbo	Документ	ID_Паспорт	dbo	Документ	ID	FK_Документ_Документ
dbo	Документ	ID_ПереходСобственности	dbo	Переход_Собственности	ID	FK_Документ_Переход_Собственности
dbo	Документ	ID_Подписант	dbo	Персона	ID	FK_Документ_Персона
dbo	Документ	ID_ПодписантСвой	dbo	Персона	ID	FK_Документ_Персона1
dbo	Документ	ID_РС	dbo	РасчетныйСчет	ID	FK_Документ_РасчетныйСчет
dbo	Документ	ID_СвояФирма	dbo	Контрагент	ID	FK_Документ_Контрагент1
dbo	Документ	ID_Статус	dbo	Статус_исполнения_документа	ID	FK_Документ_Статус_исполнения_документа
dbo	Документ	ID_Тип_Документа	dbo	Тип_Документа	ID	FK_Документ_Тип_Документа
dbo	Документ	ID_ТипДоговора	dbo	Типы_договора	ID	FK_Документ_Типы_договора
dbo	Документ	ID_ТипИсходногоДокумента	dbo	ТипИсходногоДокумента	ID	FK_Документ_ТипИсходногоДокумента
dbo	Документ	ID_Товар	dbo	Товар	ID	FK_Документ_Товар
dbo	Документ_ДопСоглашение	ID_Документ	dbo	Документ	ID	FK_Документ_ДопСоглашение_Документ
dbo	Документ_ДопСоглашение	ID_ДопСоглашение	dbo	Документ	ID	FK_Документ_ДопСоглашение_Документ1
dbo	Документ_Услуги	ID_Документ	dbo	Документ	ID	FK_Документ_Услуги_Документ
