dbo	Контрагент_Тип	0
dbo	Контрагент_ТипРейса	0
dbo	Контрагент_ТребуемыйСервис	0
dbo	Контрагент_Услуги	0
dbo	Контрагент_УчетДепозитов	0
dbo	КонтрольныеДаты	2
dbo	КредитованиеПлатеж	0
dbo	Критерии_Оценки	2
dbo	Кросс_Курс_Валюты	18054
dbo	Курс_Валюты	3316
dbo	Логистические_направления	6
dbo	Маршрут	0
dbo	Маршрут_операция	0
dbo	Маршрутизация_разнарядок	76
dbo	Маршрутизация_разнарядок_БП	0
dbo	Маршрутизация_разнарядок_Набл	0
dbo	Маршрутизация_разнарядок_Парам	7220
dbo	Маршрутизация_разнарядок_ПФ	0
dbo	МатрицаСИ	0
dbo	МераКонтроля	1
dbo	Место_Забор_Доставка	0
dbo	Место_обработки_грузов	1404
dbo	Место_обработки_грузов_КА_Ист	0
dbo	Место_обработки_грузов_Контрагент	0
dbo	Место_обработки_грузов_Типы	0
dbo	Метод_Досмотра	5
dbo	МетодОпределенияТамСтоимости	7
dbo	Набор_Документов	0
dbo	НаименованиеГруза	0
dbo	НаименованиеГруза_UoM	0
dbo	Наличие_Документа	3
dbo	Направление_платежей	3
dbo	НаселенныйПункт	106425
dbo	Настройка	614
dbo	Настройка_ЖурналТД	0
dbo	Настройка_ОперативнаяТаблица	0
dbo	Настройка_ОТГ	0
dbo	Настройка_ОТГ_Аггрегация	4
dbo	Настройка_Трекинга	0
dbo	Номенклатурные_единицы_бух	0
dbo	Оборудование	8
dbo	Объект	521
dbo	Объект_Блокировка	0
dbo	Объект_Документ	0
dbo	Объект_ДопПоле	0
dbo	Объект_Значение	0
dbo	Объект_Комментарий	0
dbo	Объект_Контрагент	16
dbo	Объект_Наименование	1
dbo	Объект_Правило_Нумерации	0
dbo	Объект_Примечание	1
dbo	ОбъектАнгл	0
dbo	ОбъектНачисленияТарифа	22
dbo	ОбъектРасчетаТарифа	8
dbo	ОбъектФильтрации	103
dbo	Обязательные_Документы	0
dbo	Обязательные_Документы_Документы	0
dbo	Обязательные_Документы_НеЗав	2
dbo	ОператорЭДО	4
dbo	Операция_Рейса	18
dbo	ОплатыПоГТД	0
dbo	ОТГ_Статусы	0
dbo	Отгрузка	0
dbo	Отгрузка_ДопПоля_Отслеживание	0
dbo	ОтметкаРуководителя	2
dbo	Отсрочка_Дата	16
dbo	ОтчетныйПериод	0
dbo	Параметры_матрицыСИ	13
